8, 229, 6, 24, 228
8, 229, 6, 56, 228
8, 229, 6, 188, 228
8, 229, 6, 210, 228
8, 229, 6, 209, 228
8, 229, 6, 55, 228
8, 229, 6, 30, 228
8, 229, 6, 102, 228
8, 229, 6, 101, 228
8, 229, 6, 102, 228
8, 229, 6, 85, 228
8, 229, 6, 61, 228
8, 229, 6, 176, 228
8, 229, 6, 107, 228
8, 229, 6, 144, 228
8, 229, 6, 152, 228
8, 229, 6, 59, 228
8, 229, 6, 91, 228
8, 229, 6, 22, 228
8, 229, 6, 87, 228
8, 229, 6, 117, 228
8, 229, 6, 134, 228
8, 229, 6, 213, 228
8, 229, 6, 23, 228
8, 229, 6, 49, 228
10, 701, 100, 429, 350
10, 701, 100, 175, 350
10, 701, 100, 415, 350
10, 701, 100, 180, 350
10, 701, 100, 472, 350
10, 701, 100, 24, 350
10, 701, 100, 81, 350
10, 701, 100, 649, 350
10, 701, 100, 625, 350
10, 701, 100, 124, 350
10, 701, 100, 144, 350
10, 701, 100, 312, 350
10, 701, 100, 85, 350
10, 701, 100, 475, 350
10, 701, 100, 270, 350
10, 701, 100, 246, 350
10, 701, 100, 576, 350
10, 701, 100, 5, 350
10, 701, 100, 24, 350
10, 701, 100, 141, 350
10, 701, 100, 700, 350
10, 701, 100, 561, 350
10, 701, 100, 498, 350
10, 701, 100, 146, 350
10, 701, 100, 500, 350
10, 701, 100, 537, 350
10, 701, 100, 111, 350
10, 701, 100, 472, 350
10, 701, 100, 487, 350
10, 701, 100, 19, 350
10, 701, 100, 43, 350
10, 701, 100, 362, 350
10, 701, 100, 625, 350
10, 701, 100, 498, 350
10, 701, 100, 122, 350
10, 701, 100, 510, 350
10, 701, 100, 102, 350
10, 701, 100, 237, 350
10, 701, 100, 279, 350
10, 701, 100, 146, 350
10, 701, 100, 155, 350
10, 701, 100, 287, 350
10, 701, 100, 91, 350
10, 701, 100, 133, 350
10, 701, 100, 4, 350
10, 701, 100, 132, 350
10, 701, 100, 471, 350
10, 701, 100, 591, 350
10, 701, 100, 171, 350
10, 701, 100, 679, 350
10, 701, 2, 292, 700
10, 701, 2, 112, 700
10, 701, 2, 637, 700
10, 701, 2, 327, 700
10, 701, 2, 39, 700
10, 701, 2, 136, 700
10, 701, 2, 390, 700
10, 701, 2, 302, 700
10, 701, 2, 25, 700
10, 701, 2, 450, 700
10, 701, 2, 560, 700
10, 701, 2, 528, 700
10, 701, 2, 459, 700
10, 701, 2, 87, 700
10, 701, 2, 405, 700
10, 701, 2, 431, 700
10, 701, 2, 282, 700
10, 701, 2, 686, 700
10, 701, 2, 515, 700
10, 701, 2, 341, 700
10, 701, 2, 381, 700
10, 701, 2, 532, 700
10, 701, 2, 291, 700
10, 701, 2, 78, 700
10, 701, 2, 135, 700
10, 701, 2, 52, 700
10, 701, 2, 269, 700
10, 701, 2, 485, 700
10, 701, 2, 172, 700
10, 701, 2, 666, 700
10, 701, 2, 571, 700
10, 701, 2, 45, 700
10, 701, 2, 414, 700
10, 701, 2, 661, 700
10, 701, 2, 699, 700
10, 701, 2, 229, 700
10, 701, 2, 680, 700
10, 701, 2, 65, 700
10, 701, 2, 433, 700
10, 701, 2, 495, 700
10, 701, 2, 162, 700
10, 701, 2, 165, 700
10, 701, 2, 192, 700
10, 701, 2, 302, 700
10, 701, 2, 350, 700
10, 701, 2, 666, 700
10, 701, 2, 655, 700
10, 701, 2, 366, 700
10, 701, 2, 671, 700
10, 701, 2, 294, 700
16, 48947, 100, 35391, 24473
16, 48947, 100, 38240, 24473
16, 48947, 100, 3277, 24473
16, 48947, 100, 22985, 24473
16, 48947, 100, 33860, 24473
16, 48947, 100, 17102, 24473
16, 48947, 100, 44488, 24473
16, 48947, 100, 37081, 24473
16, 48947, 100, 6846, 24473
16, 48947, 100, 14065, 24473
16, 48947, 100, 33109, 24473
16, 48947, 100, 40663, 24473
16, 48947, 100, 24495, 24473
16, 48947, 100, 21837, 24473
16, 48947, 100, 474, 24473
16, 48947, 100, 20546, 24473
16, 48947, 100, 37386, 24473
16, 48947, 100, 23596, 24473
16, 48947, 100, 28092, 24473
16, 48947, 100, 15441, 24473
16, 48947, 100, 35859, 24473
16, 48947, 100, 20885, 24473
16, 48947, 100, 38172, 24473
16, 48947, 100, 44173, 24473
16, 48947, 100, 4267, 24473
16, 48947, 100, 12894, 24473
16, 48947, 100, 15579, 24473
16, 48947, 100, 44131, 24473
16, 48947, 100, 7020, 24473
16, 48947, 100, 10535, 24473
16, 48947, 100, 33114, 24473
16, 48947, 100, 42819, 24473
16, 48947, 100, 37773, 24473
16, 48947, 100, 39809, 24473
16, 48947, 100, 17817, 24473
16, 48947, 100, 4010, 24473
16, 48947, 100, 41687, 24473
16, 48947, 100, 41359, 24473
16, 48947, 100, 48201, 24473
16, 48947, 100, 38367, 24473
16, 48947, 100, 22195, 24473
16, 48947, 100, 1237, 24473
16, 48947, 100, 1646, 24473
16, 48947, 100, 28464, 24473
16, 48947, 100, 21106, 24473
16, 48947, 100, 19617, 24473
16, 48947, 100, 3990, 24473
16, 48947, 100, 20428, 24473
16, 48947, 100, 22672, 24473
16, 48947, 100, 14976, 24473
16, 48947, 2, 25575, 48946
16, 48947, 2, 19879, 48946
16, 48947, 2, 34746, 48946
16, 48947, 2, 9157, 48946
16, 48947, 2, 39877, 48946
16, 48947, 2, 2379, 48946
16, 48947, 2, 46589, 48946
16, 48947, 2, 34482, 48946
16, 48947, 2, 34923, 48946
16, 48947, 2, 9873, 48946
16, 48947, 2, 42534, 48946
16, 48947, 2, 16084, 48946
16, 48947, 2, 34518, 48946
16, 48947, 2, 42183, 48946
16, 48947, 2, 25342, 48946
16, 48947, 2, 3146, 48946
16, 48947, 2, 36423, 48946
16, 48947, 2, 44761, 48946
16, 48947, 2, 30855, 48946
16, 48947, 2, 46122, 48946
16, 48947, 2, 2387, 48946
16, 48947, 2, 48023, 48946
16, 48947, 2, 1010, 48946
16, 48947, 2, 36175, 48946
16, 48947, 2, 30050, 48946
16, 48947, 2, 17317, 48946
16, 48947, 2, 28090, 48946
16, 48947, 2, 42231, 48946
16, 48947, 2, 45962, 48946
16, 48947, 2, 28305, 48946
16, 48947, 2, 40004, 48946
16, 48947, 2, 8068, 48946
16, 48947, 2, 35704, 48946
16, 48947, 2, 34245, 48946
16, 48947, 2, 12349, 48946
16, 48947, 2, 21351, 48946
16, 48947, 2, 31472, 48946
16, 48947, 2, 48837, 48946
16, 48947, 2, 5309, 48946
16, 48947, 2, 3700, 48946
16, 48947, 2, 31445, 48946
16, 48947, 2, 6168, 48946
16, 48947, 2, 48147, 48946
16, 48947, 2, 2977, 48946
16, 48947, 2, 18185, 48946
16, 48947, 2, 21177, 48946
16, 48947, 2, 5428, 48946
16, 48947, 2, 6588, 48946
16, 48947, 2, 28285, 48946
16, 48947, 2, 8886, 48946
24, 15822929, 99, 11641414, 7911464
24, 15822929, 99, 3251812, 7911464
24, 15822929, 99, 8039312, 7911464
24, 15822929, 99, 10058243, 7911464
24, 15822929, 99, 10052501, 7911464
24, 15822929, 99, 13426985, 7911464
24, 15822929, 99, 9352329, 7911464
24, 15822929, 99, 13539733, 7911464
24, 15822929, 99, 7896754, 7911464
24, 15822929, 99, 12961976, 7911464
24, 15822929, 99, 9533835, 7911464
24, 15822929, 99, 2720846, 7911464
24, 15822929, 99, 450202, 7911464
24, 15822929, 99, 7996992, 7911464
24, 15822929, 99, 10583444, 7911464
24, 15822929, 99, 5394758, 7911464
24, 15822929, 99, 9006610, 7911464
24, 15822929, 99, 8013207, 7911464
24, 15822929, 99, 12576286, 7911464
24, 15822929, 99, 11079899, 7911464
24, 15822929, 99, 13050681, 7911464
24, 15822929, 99, 12116519, 7911464
24, 15822929, 99, 2160160, 7911464
24, 15822929, 99, 11623152, 7911464
24, 15822929, 99, 271902, 7911464
24, 15822929, 99, 11415172, 7911464
24, 15822929, 99, 3240088, 7911464
24, 15822929, 99, 7833291, 7911464
24, 15822929, 99, 7332273, 7911464
24, 15822929, 99, 10586356, 7911464
24, 15822929, 99, 14096123, 7911464
24, 15822929, 99, 7422066, 7911464
24, 15822929, 99, 2386452, 7911464
24, 15822929, 99, 10589175, 7911464
24, 15822929, 99, 2672853, 7911464
24, 15822929, 99, 4885533, 7911464
24, 15822929, 99, 8632017, 7911464
24, 15822929, 99, 12549599, 7911464
24, 15822929, 99, 6292302, 7911464
24, 15822929, 99, 5194969, 7911464
24, 15822929, 99, 491192, 7911464
24, 15822929, 99, 8056149, 7911464
24, 15822929, 99, 14650407, 7911464
24, 15822929, 99, 2248042, 7911464
24, 15822929, 99, 5525968, 7911464
24, 15822929, 99, 4796478, 7911464
24, 15822929, 99, 8816644, 7911464
24, 15822929, 99, 1055228, 7911464
24, 15822929, 99, 2510171, 7911464
24, 15822929, 99, 2591348, 7911464
24, 15822929, 3, 12268100, 15822928
24, 15822929, 3, 1767622, 15822928
24, 15822929, 3, 11314338, 15822928
24, 15822929, 3, 4459045, 15822928
24, 15822929, 3, 7654330, 15822928
24, 15822929, 3, 5310104, 15822928
24, 15822929, 3, 8199616, 15822928
24, 15822929, 3, 906840, 15822928
24, 15822929, 3, 2038280, 15822928
24, 15822929, 3, 13705787, 15822928
24, 15822929, 3, 453930, 15822928
24, 15822929, 3, 14422611, 15822928
24, 15822929, 3, 9374486, 15822928
24, 15822929, 3, 10625983, 15822928
24, 15822929, 3, 12562084, 15822928
24, 15822929, 3, 12800477, 15822928
24, 15822929, 3, 3840245, 15822928
24, 15822929, 3, 13818815, 15822928
24, 15822929, 3, 10210509, 15822928
24, 15822929, 3, 11821735, 15822928
24, 15822929, 3, 6227698, 15822928
24, 15822929, 3, 6930073, 15822928
24, 15822929, 3, 7776421, 15822928
24, 15822929, 3, 10899017, 15822928
24, 15822929, 3, 8634637, 15822928
24, 15822929, 3, 9388103, 15822928
24, 15822929, 3, 8138266, 15822928
24, 15822929, 3, 7630448, 15822928
24, 15822929, 3, 1465360, 15822928
24, 15822929, 3, 11647947, 15822928
24, 15822929, 3, 15404191, 15822928
24, 15822929, 3, 4200163, 15822928
24, 15822929, 3, 12152568, 15822928
24, 15822929, 3, 6498313, 15822928
24, 15822929, 3, 5210995, 15822928
24, 15822929, 3, 9042608, 15822928
24, 15822929, 3, 15027287, 15822928
24, 15822929, 3, 8828547, 15822928
24, 15822929, 3, 13149213, 15822928
24, 15822929, 3, 6302557, 15822928
24, 15822929, 3, 10007067, 15822928
24, 15822929, 3, 12280193, 15822928
24, 15822929, 3, 9626056, 15822928
24, 15822929, 3, 4217563, 15822928
24, 15822929, 3, 1992608, 15822928
24, 15822929, 3, 1983708, 15822928
24, 15822929, 3, 12310408, 15822928
24, 15822929, 3, 4784353, 15822928
24, 15822929, 3, 13350964, 15822928
24, 15822929, 3, 4750556, 15822928
32, 2703258601, 87, 1218285964, 1351629300
32, 2703258601, 87, 1034037786, 1351629300
32, 2703258601, 87, 146970801, 1351629300
32, 2703258601, 87, 2477926049, 1351629300
32, 2703258601, 87, 1028735461, 1351629300
32, 2703258601, 87, 2656939438, 1351629300
32, 2703258601, 87, 961518652, 1351629300
32, 2703258601, 87, 1897406873, 1351629300
32, 2703258601, 87, 318981655, 1351629300
32, 2703258601, 87, 1168307071, 1351629300
32, 2703258601, 87, 1135767220, 1351629300
32, 2703258601, 87, 2262636539, 1351629300
32, 2703258601, 87, 2044006605, 1351629300
32, 2703258601, 87, 1374225481, 1351629300
32, 2703258601, 87, 1347945949, 1351629300
32, 2703258601, 87, 1225845620, 1351629300
32, 2703258601, 87, 1677491187, 1351629300
32, 2703258601, 87, 1923626201, 1351629300
32, 2703258601, 87, 1584645065, 1351629300
32, 2703258601, 87, 2655188682, 1351629300
32, 2703258601, 87, 1508173960, 1351629300
32, 2703258601, 87, 1516553962, 1351629300
32, 2703258601, 87, 2367898019, 1351629300
32, 2703258601, 87, 162067355, 1351629300
32, 2703258601, 87, 650185787, 1351629300
32, 2703258601, 87, 2680114046, 1351629300
32, 2703258601, 87, 2583813854, 1351629300
32, 2703258601, 87, 1463572907, 1351629300
32, 2703258601, 87, 189782547, 1351629300
32, 2703258601, 87, 1012010233, 1351629300
32, 2703258601, 87, 533547320, 1351629300
32, 2703258601, 87, 1291037638, 1351629300
32, 2703258601, 87, 2653741833, 1351629300
32, 2703258601, 87, 1653128628, 1351629300
32, 2703258601, 87, 1048561594, 1351629300
32, 2703258601, 87, 2028315626, 1351629300
32, 2703258601, 87, 329214853, 1351629300
32, 2703258601, 87, 1400513884, 1351629300
32, 2703258601, 87, 521938676, 1351629300
32, 2703258601, 87, 903547238, 1351629300
32, 2703258601, 87, 2102333786, 1351629300
32, 2703258601, 87, 823125106, 1351629300
32, 2703258601, 87, 2242235628, 1351629300
32, 2703258601, 87, 1305781680, 1351629300
32, 2703258601, 87, 2450667401, 1351629300
32, 2703258601, 87, 828520710, 1351629300
32, 2703258601, 87, 1420384835, 1351629300
32, 2703258601, 87, 746811621, 1351629300
32, 2703258601, 87, 2465806583, 1351629300
32, 2703258601, 87, 1992809178, 1351629300
32, 2703258601, 11, 2700997237, 2703258600
32, 2703258601, 11, 2581010677, 2703258600
32, 2703258601, 11, 845998131, 2703258600
32, 2703258601, 11, 393359312, 2703258600
32, 2703258601, 11, 444846865, 2703258600
32, 2703258601, 11, 355382235, 2703258600
32, 2703258601, 11, 1100205427, 2703258600
32, 2703258601, 11, 1243539179, 2703258600
32, 2703258601, 11, 124837376, 2703258600
32, 2703258601, 11, 1759586519, 2703258600
32, 2703258601, 11, 1797315928, 2703258600
32, 2703258601, 11, 1660261469, 2703258600
32, 2703258601, 11, 275121446, 2703258600
32, 2703258601, 11, 908227114, 2703258600
32, 2703258601, 11, 67719384, 2703258600
32, 2703258601, 11, 1284545571, 2703258600
32, 2703258601, 11, 145601188, 2703258600
32, 2703258601, 11, 1325264040, 2703258600
32, 2703258601, 11, 1978945742, 2703258600
32, 2703258601, 11, 160195986, 2703258600
32, 2703258601, 11, 2233208926, 2703258600
32, 2703258601, 11, 1610383746, 2703258600
32, 2703258601, 11, 825854106, 2703258600
32, 2703258601, 11, 2308291365, 2703258600
32, 2703258601, 11, 1475950512, 2703258600
32, 2703258601, 11, 2461847262, 2703258600
32, 2703258601, 11, 2428265924, 2703258600
32, 2703258601, 11, 1081944536, 2703258600
32, 2703258601, 11, 2509633416, 2703258600
32, 2703258601, 11, 1645217586, 2703258600
32, 2703258601, 11, 677997206, 2703258600
32, 2703258601, 11, 1905717891, 2703258600
32, 2703258601, 11, 387659726, 2703258600
32, 2703258601, 11, 684285539, 2703258600
32, 2703258601, 11, 751526962, 2703258600
32, 2703258601, 11, 458555593, 2703258600
32, 2703258601, 11, 1556805708, 2703258600
32, 2703258601, 11, 292147803, 2703258600
32, 2703258601, 11, 425745586, 2703258600
32, 2703258601, 11, 2318617328, 2703258600
32, 2703258601, 11, 1342235564, 2703258600
32, 2703258601, 11, 1341402692, 2703258600
32, 2703258601, 11, 955867687, 2703258600
32, 2703258601, 11, 2536109872, 2703258600
32, 2703258601, 11, 1387417845, 2703258600
32, 2703258601, 11, 2312703658, 2703258600
32, 2703258601, 11, 1894214684, 2703258600
32, 2703258601, 11, 2160638751, 2703258600
32, 2703258601, 11, 2422833271, 2703258600
32, 2703258601, 11, 26732408, 2703258600
36, 66993967457, 100, 30349383276, 33496983728
36, 66993967457, 100, 852427156, 33496983728
36, 66993967457, 100, 42062380241, 33496983728
36, 66993967457, 100, 52610020023, 33496983728
36, 66993967457, 100, 57212518718, 33496983728
36, 66993967457, 100, 49214219717, 33496983728
36, 66993967457, 100, 32373334469, 33496983728
36, 66993967457, 100, 20997403006, 33496983728
36, 66993967457, 100, 11769166298, 33496983728
36, 66993967457, 100, 30609897741, 33496983728
36, 66993967457, 100, 18554915360, 33496983728
36, 66993967457, 100, 65891085647, 33496983728
36, 66993967457, 100, 59560979674, 33496983728
36, 66993967457, 100, 53888383836, 33496983728
36, 66993967457, 100, 59628654350, 33496983728
36, 66993967457, 100, 2175986603, 33496983728
36, 66993967457, 100, 15299000216, 33496983728
36, 66993967457, 100, 41353596710, 33496983728
36, 66993967457, 100, 18289186489, 33496983728
36, 66993967457, 100, 25367636030, 33496983728
36, 66993967457, 100, 40851317997, 33496983728
36, 66993967457, 100, 52261339178, 33496983728
36, 66993967457, 100, 7222233599, 33496983728
36, 66993967457, 100, 17222968625, 33496983728
36, 66993967457, 100, 51791374024, 33496983728
36, 66993967457, 100, 38479935163, 33496983728
36, 66993967457, 100, 52762425205, 33496983728
36, 66993967457, 100, 3079523687, 33496983728
36, 66993967457, 100, 1671113861, 33496983728
36, 66993967457, 100, 1355241326, 33496983728
36, 66993967457, 100, 8415459303, 33496983728
36, 66993967457, 100, 13484186681, 33496983728
36, 66993967457, 100, 32630704019, 33496983728
36, 66993967457, 100, 66557672734, 33496983728
36, 66993967457, 100, 30765178143, 33496983728
36, 66993967457, 100, 22804546503, 33496983728
36, 66993967457, 100, 23806594774, 33496983728
36, 66993967457, 100, 49023512346, 33496983728
36, 66993967457, 100, 22689661422, 33496983728
36, 66993967457, 100, 54932938592, 33496983728
36, 66993967457, 100, 58237676552, 33496983728
36, 66993967457, 100, 37710990833, 33496983728
36, 66993967457, 100, 24074578858, 33496983728
36, 66993967457, 100, 62663737217, 33496983728
36, 66993967457, 100, 5672578625, 33496983728
36, 66993967457, 100, 49577723763, 33496983728
36, 66993967457, 100, 34864797059, 33496983728
36, 66993967457, 100, 37153652157, 33496983728
36, 66993967457, 100, 20555400040, 33496983728
36, 66993967457, 100, 52154684471, 33496983728
36, 66993967457, 3, 25366008771, 66993967456
36, 66993967457, 3, 32980782104, 66993967456
36, 66993967457, 3, 8755659716, 66993967456
36, 66993967457, 3, 32984669385, 66993967456
36, 66993967457, 3, 50468690576, 66993967456
36, 66993967457, 3, 59888528086, 66993967456
36, 66993967457, 3, 156377214, 66993967456
36, 66993967457, 3, 23179182558, 66993967456
36, 66993967457, 3, 10652037082, 66993967456
36, 66993967457, 3, 7863495026, 66993967456
36, 66993967457, 3, 26559535301, 66993967456
36, 66993967457, 3, 50741327778, 66993967456
36, 66993967457, 3, 39047887542, 66993967456
36, 66993967457, 3, 3224807925, 66993967456
36, 66993967457, 3, 7824105141, 66993967456
36, 66993967457, 3, 38771676899, 66993967456
36, 66993967457, 3, 8366740491, 66993967456
36, 66993967457, 3, 38110996778, 66993967456
36, 66993967457, 3, 25300200909, 66993967456
36, 66993967457, 3, 62664034233, 66993967456
36, 66993967457, 3, 37568180536, 66993967456
36, 66993967457, 3, 17247757174, 66993967456
36, 66993967457, 3, 15366231010, 66993967456
36, 66993967457, 3, 28420630119, 66993967456
36, 66993967457, 3, 58716266391, 66993967456
36, 66993967457, 3, 23345199444, 66993967456
36, 66993967457, 3, 44679437314, 66993967456
36, 66993967457, 3, 43599463711, 66993967456
36, 66993967457, 3, 60545786485, 66993967456
36, 66993967457, 3, 12875622061, 66993967456
36, 66993967457, 3, 52074632714, 66993967456
36, 66993967457, 3, 35251078158, 66993967456
36, 66993967457, 3, 16940403253, 66993967456
36, 66993967457, 3, 16069519954, 66993967456
36, 66993967457, 3, 40604813270, 66993967456
36, 66993967457, 3, 45177700541, 66993967456
36, 66993967457, 3, 5663891402, 66993967456
36, 66993967457, 3, 7981497758, 66993967456
36, 66993967457, 3, 17409178487, 66993967456
36, 66993967457, 3, 29418358916, 66993967456
36, 66993967457, 3, 1359250418, 66993967456
36, 66993967457, 3, 33320565533, 66993967456
36, 66993967457, 3, 59023864462, 66993967456
36, 66993967457, 3, 7106172603, 66993967456
36, 66993967457, 3, 7441433513, 66993967456
36, 66993967457, 3, 3888119127, 66993967456
36, 66993967457, 3, 36761042288, 66993967456
36, 66993967457, 3, 4597171708, 66993967456
36, 66993967457, 3, 510115972, 66993967456
36, 66993967457, 3, 7831447767, 66993967456
40, 927498176207, 100, 28012336526, 463749088103
40, 927498176207, 100, 199305343262, 463749088103
40, 927498176207, 100, 795887145247, 463749088103
40, 927498176207, 100, 146423289318, 463749088103
40, 927498176207, 100, 706951351644, 463749088103
40, 927498176207, 100, 328281407935, 463749088103
40, 927498176207, 100, 804550621682, 463749088103
40, 927498176207, 100, 583966937092, 463749088103
40, 927498176207, 100, 561467357775, 463749088103
40, 927498176207, 100, 119536817260, 463749088103
40, 927498176207, 100, 717945443853, 463749088103
40, 927498176207, 100, 549487593987, 463749088103
40, 927498176207, 100, 712771495956, 463749088103
40, 927498176207, 100, 610138234573, 463749088103
40, 927498176207, 100, 309691831346, 463749088103
40, 927498176207, 100, 536447843641, 463749088103
40, 927498176207, 100, 49792645106, 463749088103
40, 927498176207, 100, 740893925110, 463749088103
40, 927498176207, 100, 161280252702, 463749088103
40, 927498176207, 100, 374111065903, 463749088103
40, 927498176207, 100, 497138471980, 463749088103
40, 927498176207, 100, 765871206973, 463749088103
40, 927498176207, 100, 249095813770, 463749088103
40, 927498176207, 100, 796650194563, 463749088103
40, 927498176207, 100, 838148069292, 463749088103
40, 927498176207, 100, 914775046303, 463749088103
40, 927498176207, 100, 403165806233, 463749088103
40, 927498176207, 100, 636059396280, 463749088103
40, 927498176207, 100, 318899050832, 463749088103
40, 927498176207, 100, 632153291888, 463749088103
40, 927498176207, 100, 396790692224, 463749088103
40, 927498176207, 100, 93450326506, 463749088103
40, 927498176207, 100, 426689266895, 463749088103
40, 927498176207, 100, 103383932106, 463749088103
40, 927498176207, 100, 500323668849, 463749088103
40, 927498176207, 100, 721308426423, 463749088103
40, 927498176207, 100, 687773241887, 463749088103
40, 927498176207, 100, 496940174594, 463749088103
40, 927498176207, 100, 188141606728, 463749088103
40, 927498176207, 100, 789218394456, 463749088103
40, 927498176207, 100, 402887025817, 463749088103
40, 927498176207, 100, 669394930661, 463749088103
40, 927498176207, 100, 31864307328, 463749088103
40, 927498176207, 100, 638578777973, 463749088103
40, 927498176207, 100, 255104096146, 463749088103
40, 927498176207, 100, 398143113229, 463749088103
40, 927498176207, 100, 905495365284, 463749088103
40, 927498176207, 100, 70355297206, 463749088103
40, 927498176207, 100, 482618830432, 463749088103
40, 927498176207, 100, 752161625543, 463749088103
40, 927498176207, 5, 615619685866, 927498176206
40, 927498176207, 5, 165001640781, 927498176206
40, 927498176207, 5, 710075930326, 927498176206
40, 927498176207, 5, 711419418068, 927498176206
40, 927498176207, 5, 751817060977, 927498176206
40, 927498176207, 5, 629752129169, 927498176206
40, 927498176207, 5, 715442558506, 927498176206
40, 927498176207, 5, 765357528132, 927498176206
40, 927498176207, 5, 675306482066, 927498176206
40, 927498176207, 5, 911250701856, 927498176206
40, 927498176207, 5, 847350018046, 927498176206
40, 927498176207, 5, 326967234692, 927498176206
40, 927498176207, 5, 222620773174, 927498176206
40, 927498176207, 5, 230835377763, 927498176206
40, 927498176207, 5, 213000780622, 927498176206
40, 927498176207, 5, 60957574556, 927498176206
40, 927498176207, 5, 500928079807, 927498176206
40, 927498176207, 5, 735311364817, 927498176206
40, 927498176207, 5, 87336084083, 927498176206
40, 927498176207, 5, 847414327093, 927498176206
40, 927498176207, 5, 261063027996, 927498176206
40, 927498176207, 5, 270422086527, 927498176206
40, 927498176207, 5, 852390935056, 927498176206
40, 927498176207, 5, 810945623654, 927498176206
40, 927498176207, 5, 492905492874, 927498176206
40, 927498176207, 5, 523907557590, 927498176206
40, 927498176207, 5, 581750411867, 927498176206
40, 927498176207, 5, 757057899715, 927498176206
40, 927498176207, 5, 835189766782, 927498176206
40, 927498176207, 5, 404421041617, 927498176206
40, 927498176207, 5, 92560139393, 927498176206
40, 927498176207, 5, 542798700761, 927498176206
40, 927498176207, 5, 121160164573, 927498176206
40, 927498176207, 5, 302023866183, 927498176206
40, 927498176207, 5, 147814071951, 927498176206
40, 927498176207, 5, 422965822491, 927498176206
40, 927498176207, 5, 233915292382, 927498176206
40, 927498176207, 5, 573752690003, 927498176206
40, 927498176207, 5, 452382800614, 927498176206
40, 927498176207, 5, 332827612431, 927498176206
40, 927498176207, 5, 211028688570, 927498176206
40, 927498176207, 5, 2273744668, 927498176206
40, 927498176207, 5, 22007903245, 927498176206
40, 927498176207, 5, 383336923266, 927498176206
40, 927498176207, 5, 915231437510, 927498176206
40, 927498176207, 5, 254394429316, 927498176206
40, 927498176207, 5, 744531958849, 927498176206
40, 927498176207, 5, 267511676850, 927498176206
40, 927498176207, 5, 341635768500, 927498176206
40, 927498176207, 5, 755421895786, 927498176206
44, 10876265372701, 91, 2344566393258, 5438132686350
44, 10876265372701, 91, 3239275204954, 5438132686350
44, 10876265372701, 91, 4479162288861, 5438132686350
44, 10876265372701, 91, 9120494294587, 5438132686350
44, 10876265372701, 91, 5120916673735, 5438132686350
44, 10876265372701, 91, 3187931631450, 5438132686350
44, 10876265372701, 91, 3026077548710, 5438132686350
44, 10876265372701, 91, 7851397344461, 5438132686350
44, 10876265372701, 91, 2471069473306, 5438132686350
44, 10876265372701, 91, 7265175142269, 5438132686350
44, 10876265372701, 91, 4979069178359, 5438132686350
44, 10876265372701, 91, 8568230747552, 5438132686350
44, 10876265372701, 91, 7119971876501, 5438132686350
44, 10876265372701, 91, 4574247699152, 5438132686350
44, 10876265372701, 91, 8857634485043, 5438132686350
44, 10876265372701, 91, 3205286355825, 5438132686350
44, 10876265372701, 91, 9908285064915, 5438132686350
44, 10876265372701, 91, 1311967049690, 5438132686350
44, 10876265372701, 91, 4474190680355, 5438132686350
44, 10876265372701, 91, 3229224091594, 5438132686350
44, 10876265372701, 91, 2273897543601, 5438132686350
44, 10876265372701, 91, 7974138392371, 5438132686350
44, 10876265372701, 91, 2245675251956, 5438132686350
44, 10876265372701, 91, 8640540546199, 5438132686350
